Timestamp;S1;S2;S3;S4
2022-01-01T14:45:00.000000+01:00;345.875;17391.25;81.875;64.25
2022-01-01T15:00:00.000000+01:00;283.714;15114.286;81.429;65
2022-01-01T15:15:00.000000+01:00;301.625;17293.75;81.875;66.25
2022-01-01T15:30:00.000000+01:00;395;17585.714;81.429;61.714
2022-01-01T15:45:00.000000+01:00;252.5;13643.75;81.75;65.125
2022-01-01T16:00:00.000000+01:00;285;14671.429;81.429;64.286
2022-01-01T16:15:00.000000+01:00;300.125;15658.75;81.625;64.625
2022-01-01T16:30:00.000000+01:00;301.286;14568.571;81.286;63.286
2022-01-01T16:45:00.000000+01:00;303.5;16546.25;81.75;65.625
2022-01-01T17:00:00.000000+01:00;373.857;16678.571;81;61.429
2022-01-01T17:15:00.000000+01:00;232.875;11850;81.375;64.375
2022-01-01T17:30:00.000000+01:00;264.857;13734.286;81.571;64.714
2022-01-01T17:45:00.000000+01:00;305.5;14436.25;81.625;62.75
2022-01-01T18:00:00.000000+01:00;289;14372.857;81.143;63.714
2022-01-01T18:15:00.000000+01:00;396.75;18036.25;81.25;62.625
2022-01-01T18:30:00.000000+01:00;529.571;21058.571;81.286;59.286
2022-01-01T18:45:00.000000+01:00;365.25;16201.25;81.125;61.625
2022-01-01T19:00:00.000000+01:00;450.143;19668.571;81.143;61.286
2022-01-01T19:15:00.000000+01:00;337.75;16632.5;81.5;63.75
2022-01-01T19:30:00.000000+01:00;384.857;17741.429;81.571;62.429
2022-01-01T19:45:00.000000+01:00;595;22976.25;81.25;58.75
2022-01-01T20:00:00.000000+01:00;505.857;21421.429;81.571;60.857
2022-01-01T20:15:00.000000+01:00;485;21523.75;81.375;61.75
2022-01-01T20:30:00.000000+01:00;502.143;21555.714;81.429;61
2022-01-01T20:45:00.000000+01:00;549.25;22622.5;81.375;60.375
2022-01-01T21:00:00.000000+01:00;406.143;19567.143;81.143;63
2022-01-01T21:15:00.000000+01:00;546.625;24052.5;81.25;61.625
2022-01-01T21:30:00.000000+01:00;481.286;21882.857;81.714;62.429
2022-01-01T21:45:00.000000+01:00;402.5;19178.75;81.375;63.125
2022-01-01T22:00:00.000000+01:00;483;21047.143;81.143;61.286
2022-01-01T22:15:00.000000+01:00;402;18625;81;62.75
2022-01-01T22:30:00.000000+01:00;338.286;17291.429;81.714;64.429
2022-01-01T22:45:00.000000+01:00;497.25;21525;81.25;61.25
2022-01-01T23:00:00.000000+01:00;383.714;18982.857;81.143;63.714
2022-01-01T23:15:00.000000+01:00;528.25;21065;81.25;59.5
2022-01-01T23:30:00.000000+01:00;362.571;17417.143;81.714;63.429
2022-01-01T23:45:00.000000+01:00;341.5;17982.5;81.25;64.75
2022-01-02T00:00:00.000000+01:00;352.143;17044.286;81.571;63.571
2022-01-02T00:15:00.000000+01:00;427.75;19351.25;81;62.25
2022-01-02T00:30:00.000000+01:00;374.857;17617.143;81.143;62.714
2022-01-02T00:45:00.000000+01:00;358.625;17866.25;81.125;63.75
2022-01-02T01:00:00.000000+01:00;410.143;19964.286;81.143;63.143
2022-01-02T01:15:00.000000+01:00;455.75;20762.5;81.25;62.375
2022-01-02T01:30:00.000000+01:00;354.714;19037.143;81.429;65
2022-01-02T01:45:00.000000+01:00;455.375;22513.75;81.375;63.875
2022-01-02T02:00:00.000000+01:00;469.714;21088.571;81;61.857
2022-01-02T02:15:00.000000+01:00;443.75;22305;81;64
2022-01-02T02:30:00.000000+01:00;498.143;22450;81;61.857
2022-01-02T02:45:00.000000+01:00;511.875;22436.25;81.125;61.375
2022-01-02T03:00:00.000000+01:00;682.143;26317.143;81.571;58.857
2022-01-02T03:15:00.000000+01:00;524.125;23915;81.25;62.375
2022-01-02T03:30:00.000000+01:00;554.143;23290;81.286;60.571
2022-01-02T03:45:00.000000+01:00;512.25;21433.75;81.125;60.375
2022-01-02T04:00:00.000000+01:00;461.857;21050;81.143;62.143
2022-01-02T04:15:00.000000+01:00;501.625;21185;81;60.5
2022-01-02T04:30:00.000000+01:00;549.143;22705.714;81;59.857
2022-01-02T04:45:00.000000+01:00;450.5;20445;81;62
2022-01-02T05:00:00.000000+01:00;453.857;21141.429;81;62.429
2022-01-02T05:15:00.000000+01:00;475;20910;81;61.375
2022-01-02T05:30:00.000000+01:00;456.571;21362.857;81;62.429
2022-01-02T05:45:00.000000+01:00;459.625;20322.5;81;61.625
2022-01-02T06:00:00.000000+01:00;348.286;18192.857;81.143;64.571
2022-01-02T06:15:00.000000+01:00;386.625;17971.25;81;62.5
2022-01-02T06:30:00.000000+01:00;381.714;16957.143;81;61.571
2022-01-02T06:45:00.000000+01:00;445;18010;81.125;59.625
2022-01-02T07:00:00.000000+01:00;445.857;18195.714;81;59.857
2022-01-02T07:15:00.000000+01:00;486.625;18222.5;81;57.75
2022-01-02T07:30:00.000000+01:00;411.714;17030;81;60.143
2022-01-02T07:45:00.000000+01:00;471.625;18647.5;81;59.125
2022-01-02T08:00:00.000000+01:00;340.286;16138.571;81;62.714
2022-01-02T08:15:00.000000+01:00;415.375;17856.25;81;60.875
2022-01-02T08:30:00.000000+01:00;479.714;19808.571;81;59.857
2022-01-02T08:45:00.000000+01:00;393.75;17293.75;81;61.375
2022-01-02T09:00:00.000000+01:00;510.286;22120;81;61
2022-01-02T09:15:00.000000+01:00;454;18723.75;81;60.125
2022-01-02T09:30:00.000000+01:00;373.571;17012.857;81;61.857
2022-01-02T09:45:00.000000+01:00;406.625;18226.25;81;61.875
2022-01-02T10:00:00.000000+01:00;542.143;21887.143;81.143;59.571
2022-01-02T10:15:00.000000+01:00;413.5;18505;81.125;61.625
2022-01-02T10:30:00.000000+01:00;426;20234.286;81;62.714
2022-01-02T10:45:00.000000+01:00;575.125;22312.5;80.875;58.75
2022-01-02T11:00:00.000000+01:00;373.286;16878.571;81;61.857
2022-01-02T11:15:00.000000+01:00;428.25;19403.75;81;61.75
2022-01-02T11:30:00.000000+01:00;433.143;18777.143;81.143;61.286
2022-01-02T11:45:00.000000+01:00;341.75;18043.75;81.125;64.75
2022-01-02T12:00:00.000000+01:00;488;21608.571;81;61.429
2022-01-02T12:15:00.000000+01:00;410;20896.25;81;63.875
2022-01-02T12:30:00.000000+01:00;467.857;19308.571;81;60.286
2022-01-02T12:45:00.000000+01:00;266.125;14268.75;81.375;65
2022-01-02T13:00:00.000000+01:00;345.286;17368.571;81.286;64.143
2022-01-02T13:15:00.000000+01:00;332.625;13993.75;81.25;60.75
2022-01-02T13:30:00.000000+01:00;213.286;12611.429;81;66.429
2022-01-02T13:45:00.000000+01:00;367.625;17555;81.125;63.25
2022-01-02T14:00:00.000000+01:00;416.143;19302.857;81.143;62.429
2022-01-02T14:15:00.000000+01:00;246.375;12060;81.125;63.75
2022-01-02T14:30:00.000000+01:00;181.143;12211.429;81.429;68.143
2022-01-02T14:45:00.000000+01:00;231.25;12048.75;81.25;64.5
2022-01-02T15:00:00.000000+01:00;212.857;12444.286;81;66.286
2022-01-02T15:15:00.000000+01:00;274.5;13913.75;81;64
2022-01-02T15:30:00.000000+01:00;302.714;14115.714;81.286;62.571
2022-01-02T15:45:00.000000+01:00;267.75;13492.5;81.25;63.875
2022-01-02T16:00:00.000000+01:00;252.714;14280;81.143;65.714
2022-01-02T16:15:00.000000+01:00;345.875;16553.75;81.125;63.25
2022-01-02T16:30:00.000000+01:00;312.143;14877.143;81.143;62.714
2022-01-02T16:45:00.000000+01:00;240.75;12427.5;81;64.25
2022-01-02T17:00:00.000000+01:00;335;16425.714;81.143;63.571
2022-01-02T17:15:00.000000+01:00;261.875;13275;81;64.125
2022-01-02T17:30:00.000000+01:00;319.286;18237.143;81.429;66.286
2022-01-02T17:45:00.000000+01:00;385.75;16817.5;81.125;61.125
2022-01-02T18:00:00.000000+01:00;243.429;13238.571;81.143;65
2022-01-02T18:15:00.000000+01:00;317.625;15962.5;81.125;63.75
2022-01-02T18:30:00.000000+01:00;311.857;14535.714;81;62.286
2022-01-02T18:45:00.000000+01:00;246;12701.25;81;64.125
2022-01-02T19:00:00.000000+01:00;342.571;16715.714;81.143;63.429
2022-01-02T19:15:00.000000+01:00;498.625;21407.5;81;60.875
2022-01-02T19:30:00.000000+01:00;382.714;16767.143;81.286;61.429
2022-01-02T19:45:00.000000+01:00;332.5;18040;81;65.375
2022-01-02T20:00:00.000000+01:00;486.429;21475.714;81;61.286
2022-01-02T20:15:00.000000+01:00;367.875;18788.75;81;64
2022-01-02T20:30:00.000000+01:00;373.429;19752.857;81.429;64.857
2022-01-02T20:45:00.000000+01:00;431.875;21611.25;81;63.625
2022-01-02T21:00:00.000000+01:00;390.714;19177.143;81;63.429
2022-01-02T21:15:00.000000+01:00;451.375;20928.75;81.125;62.25
2022-01-02T21:30:00.000000+01:00;301.286;15585.714;81;64.286
2022-01-02T21:45:00.000000+01:00;275.875;16760;81.25;67
2022-01-02T22:00:00.000000+01:00;392.286;19590;81;63.714
2022-01-02T22:15:00.000000+01:00;316.25;16947.5;81.125;64.75
2022-01-02T22:30:00.000000+01:00;255.714;13315.714;81;64.286
2022-01-02T22:45:00.000000+01:00;244.25;12585;81;63.75
2022-01-02T23:00:00.000000+01:00;316.714;13751.429;81.143;61
2022-01-02T23:15:00.000000+01:00;245.25;11902.5;81.5;63.5
2022-01-02T23:30:00.000000+01:00;379.286;15972.857;81;60.429
2022-01-02T23:45:00.000000+01:00;260.875;11692.5;81.125;61.625
2022-01-03T00:00:00.000000+01:00;245.143;15128.571;81.286;66.857
2022-01-03T00:15:00.000000+01:00;350.875;16771.25;81;63
2022-01-03T00:30:00.000000+01:00;236.857;14891.429;81.286;67.286
2022-01-03T00:45:00.000000+01:00;354.75;18113.75;81.125;64.125
2022-01-03T01:00:00.000000+01:00;246.857;14030;81;65.714
2022-01-03T01:15:00.000000+01:00;260.125;16525;81.125;67.875
2022-01-03T01:30:00.000000+01:00;330.429;16898.571;81;64
2022-01-03T01:45:00.000000+01:00;289.25;17495;81.25;66.75
2022-01-03T02:00:00.000000+01:00;441.143;21254.286;81;63
2022-01-03T02:15:00.000000+01:00;371;20221.25;81;65.125
2022-01-03T02:30:00.000000+01:00;460.143;22500;81;63.286
2022-01-03T02:45:00.000000+01:00;391.5;19863.75;81;64.125
2022-01-03T03:00:00.000000+01:00;403.143;20938.571;81;64.286
2022-01-03T03:15:00.000000+01:00;405.625;19015;81;62.5
2022-01-03T03:30:00.000000+01:00;361.714;19087.143;81;64.714
2022-01-03T03:45:00.000000+01:00;393.75;18471.25;81;62.375
2022-01-03T04:00:00.000000+01:00;414;19878.571;81;62.857
2022-01-03T04:15:00.000000+01:00;461.5;20006.25;81.125;61
2022-01-03T04:30:00.000000+01:00;318.714;17092.857;81;64.714
2022-01-03T04:45:00.000000+01:00;314.625;16443.75;81.125;64.625
2022-01-03T05:00:00.000000+01:00;336.143;16864.286;81;63.714
2022-01-03T05:15:00.000000+01:00;454.625;19575;81;60.625
2022-01-03T05:30:00.000000+01:00;286.286;14751.429;81.143;64.429
2022-01-03T05:45:00.000000+01:00;308.5;16460;81;64.75
2022-01-03T06:00:00.000000+01:00;320.429;16900;81;64.429
2022-01-03T06:15:00.000000+01:00;383.5;15883.75;81.125;59.75
2022-01-03T06:30:00.000000+01:00;332.143;13778.571;81;60
2022-01-03T06:45:00.000000+01:00;352.875;15508.75;81;61.25
2022-01-03T07:00:00.000000+01:00;339.714;15031.429;81.143;61.429
2022-01-03T07:15:00.000000+01:00;296.375;16510;81.125;65.625
2022-01-03T07:30:00.000000+01:00;324.714;14241.429;81;61.143
2022-01-03T07:45:00.000000+01:00;339.25;14993.75;81;61.25
2022-01-03T08:00:00.000000+01:00;334;15441.429;81;62.429
2022-01-03T08:15:00.000000+01:00;290.875;15465;81;64.625
2022-01-03T08:30:00.000000+01:00;401.714;19518.571;81;63.143
2022-01-03T08:45:00.000000+01:00;374;14291.25;81.125;58.75
2022-01-03T09:00:00.000000+01:00;255.714;14310;81;65.429
2022-01-03T09:15:00.000000+01:00;355.625;16523.75;81;62.625
2022-01-03T09:30:00.000000+01:00;397.429;16205.714;81.286;60
2022-01-03T09:45:00.000000+01:00;330.125;17071.25;81;64.375
2022-01-03T10:00:00.000000+01:00;430.286;18027.143;81.143;60.429
2022-01-03T10:15:00.000000+01:00;305.5;14505;81;62.5
2022-01-03T10:30:00.000000+01:00;441.714;19088.571;81;61
2022-01-03T10:45:00.000000+01:00;418.75;17425;81.125;60.125
2022-01-03T11:00:00.000000+01:00;352.857;15950;81.143;61.714
2022-01-03T11:15:00.000000+01:00;416.25;18063.75;81;60.875
2022-01-03T11:30:00.000000+01:00;442;17624.286;81.143;59.143
2022-01-03T11:45:00.000000+01:00;260.75;12428.75;81.125;62.5
2022-01-03T12:00:00.000000+01:00;287.714;16984.286;81.143;66.429
2022-01-03T12:15:00.000000+01:00;389.125;16373.75;81;60.25
2022-01-03T12:30:00.000000+01:00;342.286;13801.429;81.286;59.286
2022-01-03T12:45:00.000000+01:00;261.5;14651.25;81;65.125
2022-01-03T13:00:00.000000+01:00;460.714;20088.571;81;61
2022-01-03T13:15:00.000000+01:00;253.375;12262.5;81.125;63
2022-01-03T13:30:00.000000+01:00;240.714;12840;81;64.429
2022-01-03T13:45:00.000000+01:00;337.625;15785;81;62.125
2022-01-03T14:00:00.000000+01:00;272.714;12687.143;81;62.286
2022-01-03T14:15:00.000000+01:00;303.25;16748.75;81;65.375
2022-01-03T14:30:00.000000+01:00;380.714;15222.857;81;59
2022-01-03T14:45:00.000000+01:00;264.25;12686.25;81;62.625
2022-01-03T15:00:00.000000+01:00;310.857;16147.143;81;64
2022-01-03T15:15:00.000000+01:00;308.5;15757.5;81;63.875
2022-01-03T15:30:00.000000+01:00;376.571;18797.143;81;63.714
2022-01-03T15:45:00.000000+01:00;410;16910;81.125;60.125
2022-01-03T16:00:00.000000+01:00;287.143;15097.143;81;64.286
2022-01-03T16:15:00.000000+01:00;469.625;21103.75;81.125;61.625
2022-01-03T16:30:00.000000+01:00;292.714;14957.143;81.143;64
2022-01-03T16:45:00.000000+01:00;300.75;16850;81;65.625
2022-01-03T17:00:00.000000+01:00;516.857;19808.571;81;58.286
2022-01-03T17:15:00.000000+01:00;302.625;14363.75;81.125;62.625
2022-01-03T17:30:00.000000+01:00;453.143;19662.857;81;61
2022-01-03T17:45:00.000000+01:00;382.75;18338.75;81;62.875
2022-01-03T18:00:00.000000+01:00;328.714;15974.286;81;63.143
2022-01-03T18:15:00.000000+01:00;351.375;16196.25;81;62
2022-01-03T18:30:00.000000+01:00;335.857;17391.429;81;64.143
2022-01-03T18:45:00.000000+01:00;547.25;21136.25;81;58.5
2022-01-03T19:00:00.000000+01:00;428.143;17540;81.143;60.143
2022-01-03T19:15:00.000000+01:00;480;18972.5;81;59.125
2022-01-03T19:30:00.000000+01:00;406.714;19158.571;81.286;62.714
2022-01-03T19:45:00.000000+01:00;461;19607.5;81;60.5
2022-01-03T20:00:00.000000+01:00;360.429;17434.286;81;63
2022-01-03T20:15:00.000000+01:00;416.375;17907.5;81;60.625
2022-01-03T20:30:00.000000+01:00;442.571;20614.286;81;62.286
2022-01-03T20:45:00.000000+01:00;485.625;20187.5;81;60
2022-01-03T21:00:00.000000+01:00;440.571;19032.857;81.143;60.714
2022-01-03T21:15:00.000000+01:00;453.375;19717.5;81;61.25
2022-01-03T21:30:00.000000+01:00;349.714;17600;81;63.857
2022-01-03T21:45:00.000000+01:00;536.75;23718.75;81;61.5
2022-01-03T22:00:00.000000+01:00;598.429;23994.286;81.286;59.571
2022-01-03T22:15:00.000000+01:00;389.375;17607.5;81.125;62
2022-01-03T22:30:00.000000+01:00;404.571;18378.571;81;62
2022-01-03T22:45:00.000000+01:00;393;16842.5;81;60.75
2022-01-03T23:00:00.000000+01:00;317;17601.429;81;65.429
2022-01-03T23:15:00.000000+01:00;406;16470;81;59.25
2022-01-03T23:30:00.000000+01:00;456.857;19321.429;81;60.571
2022-01-03T23:45:00.000000+01:00;296.25;13953.75;81;62.5
2022-01-04T00:00:00.000000+01:00;333.286;17562.857;81;64.429
2022-01-04T00:15:00.000000+01:00;491.375;19253.75;81;58.875
2022-01-04T00:30:00.000000+01:00;392.429;17720;81;61.857
2022-01-04T00:45:00.000000+01:00;466.875;20305;81;61
2022-01-04T01:00:00.000000+01:00;434.857;19741.429;81;61.857
2022-01-04T01:15:00.000000+01:00;406.375;18606.25;81.125;62
2022-01-04T01:30:00.000000+01:00;393.714;18624.286;81;62.571
2022-01-04T01:45:00.000000+01:00;459.5;21985;81;62.75
2022-01-04T02:00:00.000000+01:00;525.857;21888.571;81.143;60.286
2022-01-04T02:15:00.000000+01:00;415.125;21498.75;81;64.25
2022-01-04T02:30:00.000000+01:00;495.286;21460;81;61
2022-01-04T02:45:00.000000+01:00;544.875;23497.5;81.375;61.125
2022-01-04T03:00:00.000000+01:00;462.143;22500;81.571;63.571
2022-01-04T03:15:00.000000+01:00;509.125;22392.5;81.625;61.75
2022-01-04T03:30:00.000000+01:00;480.286;22470;81;62.429
2022-01-04T03:45:00.000000+01:00;490.375;21281.25;81;61.125
2022-01-04T04:00:00.000000+01:00;396.571;20105.714;81.143;63.714
2022-01-04T04:15:00.000000+01:00;524.25;21847.5;81;60
2022-01-04T04:30:00.000000+01:00;423.571;17731.429;81.143;60.571
2022-01-04T04:45:00.000000+01:00;389.5;18571.25;81;62.625
2022-01-04T05:00:00.000000+01:00;322.143;16082.857;81.143;63.429
2022-01-04T05:15:00.000000+01:00;330.5;17167.5;81;64.25
2022-01-04T05:30:00.000000+01:00;379;17728.571;81;62.143
2022-01-04T05:45:00.000000+01:00;460.125;18585;81.125;59.5
2022-01-04T06:00:00.000000+01:00;249.429;12295.714;81;63.143
2022-01-04T06:15:00.000000+01:00;294.625;13646.25;81;62
2022-01-04T06:30:00.000000+01:00;449.429;19280;81;60.286
2022-01-04T06:45:00.000000+01:00;359.875;14756.25;81.125;59.625
2022-01-04T07:00:00.000000+01:00;317.857;14357.143;81;61.429
2022-01-04T07:15:00.000000+01:00;355.75;15832.5;81;61.25
2022-01-04T07:30:00.000000+01:00;476.429;18798.571;81.143;59
2022-01-04T07:45:00.000000+01:00;255;13135;81.125;64.375
2022-01-04T08:00:00.000000+01:00;295.429;15097.143;81;64.286
2022-01-04T08:15:00.000000+01:00;475.625;18400;81;58.5
2022-01-04T08:30:00.000000+01:00;455;19390;81;60.714
2022-01-04T08:45:00.000000+01:00;550;19675;81;57.125
2022-01-04T09:00:00.000000+01:00;405.286;18011.429;81.286;61.571
2022-01-04T09:15:00.000000+01:00;497;21866.25;81.125;61.5
2022-01-04T09:30:00.000000+01:00;378.286;17967.143;81.143;62.857
2022-01-04T09:45:00.000000+01:00;510.5;22222.5;81.125;61.25
2022-01-04T10:00:00.000000+01:00;405.429;18242.857;81;61.571
2022-01-04T10:15:00.000000+01:00;508.75;21388.75;81;60.5
2022-01-04T10:30:00.000000+01:00;389.714;18712.857;81;63
2022-01-04T10:45:00.000000+01:00;333.25;17803.75;81;64.5
2022-01-04T11:00:00.000000+01:00;397.571;18010;81;61.714
2022-01-04T11:15:00.000000+01:00;419.75;17868.75;81;61
2022-01-04T11:30:00.000000+01:00;280.143;13491.429;81;62.714
2022-01-04T11:45:00.000000+01:00;306.125;14653.75;81;62.75
2022-01-04T12:00:00.000000+01:00;363.571;16942.857;81;62.286
2022-01-04T12:15:00.000000+01:00;244.375;12980;81;64.625
2022-01-04T12:30:00.000000+01:00;332.429;17495.714;81;64.429
2022-01-04T12:45:00.000000+01:00;329.125;16123.75;81;63.25
2022-01-04T13:00:00.000000+01:00;238;12602.857;81;64.429
2022-01-04T13:15:00.000000+01:00;382.125;15610;81.375;60.125
2022-01-04T13:30:00.000000+01:00;222.286;11130;81.571;64
2022-01-04T13:45:00.000000+01:00;278.625;13160;82;63.125
2022-01-04T14:00:00.000000+01:00;486.714;18070;81.857;58.143
2022-01-04T14:15:00.000000+01:00;317.125;14892.5;81.75;62.75
2022-01-04T14:30:00.000000+01:00;396.286;17595.714;81.571;62
2022-01-04T14:45:00.000000+01:00;320.5;15371.25;81.75;63.375
2022-01-04T15:00:00.000000+01:00;252.286;13344.286;81.857;65.143
2022-01-04T15:15:00.000000+01:00;356.5;16243.75;81.875;62.5
2022-01-04T15:30:00.000000+01:00;257;12844.286;81.714;64.143
2022-01-04T15:45:00.000000+01:00;290.75;14665;81.875;64.25
2022-01-04T16:00:00.000000+01:00;348.429;15811.429;81.429;62.286
2022-01-04T16:15:00.000000+01:00;298.375;14241.25;81.625;63.25
2022-01-04T16:30:00.000000+01:00;213.429;12855.714;81.857;67.143
2022-01-04T16:45:00.000000+01:00;263;13235;81.875;64.375
2022-01-04T17:00:00.000000+01:00;400.857;17648.571;81.571;61.857
2022-01-04T17:15:00.000000+01:00;283.375;13335;81.625;62.75
2022-01-04T17:30:00.000000+01:00;326.857;14130;81.286;61.286
2022-01-04T17:45:00.000000+01:00;435.25;16946.25;81.625;59.125
2022-01-04T18:00:00.000000+01:00;256.714;13128.571;81.714;64.429
2022-01-04T18:15:00.000000+01:00;302.625;14223.75;81.875;63.125
2022-01-04T18:30:00.000000+01:00;388.429;17630;81.571;62.143
2022-01-04T18:45:00.000000+01:00;333.5;15082.5;81.625;62.5
2022-01-04T19:00:00.000000+01:00;460.143;20634.286;81.714;62.143
2022-01-04T19:15:00.000000+01:00;511;20820;81.5;60.375
2022-01-04T19:30:00.000000+01:00;357.714;16322.857;81.571;62.429
2022-01-04T19:45:00.000000+01:00;459;19147.5;81.75;60.625
2022-01-04T20:00:00.000000+01:00;432.286;19880;81.571;62.429
2022-01-04T20:15:00.000000+01:00;486.25;21883.75;81.625;62.25
2022-01-04T20:30:00.000000+01:00;408.714;19105.714;81.714;62.857
2022-01-04T20:45:00.000000+01:00;403.875;19536.25;81.875;63.625
2022-01-04T21:00:00.000000+01:00;441.143;20070;81.857;62.429
2022-01-04T21:15:00.000000+01:00;485.75;21901.25;81.625;62.125
2022-01-04T21:30:00.000000+01:00;318;15685.714;81.857;64
2022-01-04T21:45:00.000000+01:00;279.375;16500;81.625;66.75
2022-01-04T22:00:00.000000+01:00;413.857;18948.571;81.857;62.429
2022-01-04T22:15:00.000000+01:00;535.75;20872.5;81.625;58.875
2022-01-04T22:30:00.000000+01:00;361.286;17190;81.571;63
2022-01-04T22:45:00.000000+01:00;422.875;19155;81.625;62.375
2022-01-04T23:00:00.000000+01:00;400.429;17218.571;81.714;61.429
2022-01-04T23:15:00.000000+01:00;261;15161.25;81.875;66.5
2022-01-04T23:30:00.000000+01:00;352.857;16650;82;63.143
2022-01-04T23:45:00.000000+01:00;361.75;16750;81.75;62.75
2022-01-05T00:00:00.000000+01:00;277;14555.714;81.714;65.143
2022-01-05T00:15:00.000000+01:00;455;17860;81.375;59.125
2022-01-05T00:30:00.000000+01:00;366.714;16058.571;81.571;61.714
2022-01-05T00:45:00.000000+01:00;310.875;16116.25;81.875;64.75
2022-01-05T01:00:00.000000+01:00;352.714;16778.571;82;63.286
2022-01-05T01:15:00.000000+01:00;441.875;19813.75;81.875;62.125
2022-01-05T01:30:00.000000+01:00;385.571;19388.571;81.714;64.143
2022-01-05T01:45:00.000000+01:00;435.375;20872.5;81.875;63.375
2022-01-05T02:00:00.000000+01:00;614.286;23680;81.429;58.857
2022-01-05T02:15:00.000000+01:00;424.625;20373.75;82;63.375
2022-01-05T02:30:00.000000+01:00;375.286;20062.857;82;65.429
2022-01-05T02:45:00.000000+01:00;489.75;23345;82;63.25
2022-01-05T03:00:00.000000+01:00;506.857;21142.857;81.571;60.571
