Timestamp;S1;S2;S3;S4
2021-02-28T17:00:00.000000+01:00;534;18300;82;57
2021-02-28T17:15:00.000000+01:00;372;12240;83;56
2021-02-28T17:30:00.000000+01:00;264;9470;82;57
2021-02-28T17:45:00.000000+01:00;298;10290;81;56
2021-02-28T18:00:00.000000+01:00;605;19490;82;55
2021-02-28T18:15:00.000000+01:00;507;17250;82;56
2021-02-28T18:30:00.000000+01:00;264;9610;82;58
2021-02-28T18:45:00.000000+01:00;272;10790;82;60
2021-02-28T19:00:00.000000+01:00;318;10810;83;57
2021-02-28T19:15:00.000000+01:00;337;10280;81;53
2021-02-28T19:30:00.000000+01:00;675;19460;82;52
2021-02-28T19:45:00.000000+01:00;332;11500;82;57
2021-02-28T20:00:00.000000+01:00;476;15200;82;55
2021-02-28T20:15:00.000000+01:00;583;18420;83;55
2021-02-28T20:30:00.000000+01:00;294;12140;82;60
2021-02-28T20:45:00.000000+01:00;622;21750;82;57
2021-02-28T21:00:00.000000+01:00;318;12000;82;59
2021-02-28T21:15:00.000000+01:00;471;15060;82;54
2021-02-28T21:30:00.000000+01:00;411;11950;82;52
2021-02-28T21:45:00.000000+01:00;377;12290;82;55
2021-02-28T22:00:00.000000+01:00;329;10340;82;54
2021-02-28T22:15:00.000000+01:00;470;18140;82;60
2021-02-28T22:30:00.000000+01:00;520;17470;83;57
2021-02-28T22:45:00.000000+01:00;683;19220;82;51
2021-02-28T23:00:00.000000+01:00;324;12030;82;58
2021-02-28T23:15:00.000000+01:00;292;12030;82;61
2021-02-28T23:30:00.000000+01:00;368;12310;82;56
2021-02-28T23:45:00.000000+01:00;374;11420;82;54
2021-03-01T00:00:00.000000+01:00;631;19380;82;54
2021-03-01T00:15:00.000000+01:00;603;17870;82;53
2021-03-01T00:30:00.000000+01:00;710;21980;82;54
2021-03-01T00:45:00.000000+01:00;602;19840;82;55
2021-03-01T01:00:00.000000+01:00;668;20120;82;53
2021-03-01T01:15:00.000000+01:00;278;9080;82;56
2021-03-01T01:30:00.000000+01:00;741;22170;82;53
2021-03-01T01:45:00.000000+01:00;529;19770;83;59
2021-03-01T02:00:00.000000+01:00;358;12260;82;56
2021-03-01T02:15:00.000000+01:00;272;9330;82;56
2021-03-01T02:30:00.000000+01:00;432;12350;82;52
2021-03-01T02:45:00.000000+01:00;297;11440;83;60
2021-03-01T03:00:00.000000+01:00;467;16020;82;57
2021-03-01T03:15:00.000000+01:00;274;9390;83;57
2021-03-01T03:30:00.000000+01:00;722;20920;82;52
2021-03-01T03:45:00.000000+01:00;401;13470;82;56
2021-03-01T04:00:00.000000+01:00;299;9960;82;56
2021-03-01T04:15:00.000000+01:00;366;10670;82;52
2021-03-01T04:30:00.000000+01:00;746;22470;83;54
2021-03-01T04:45:00.000000+01:00;473;17940;82;59
2021-03-01T05:00:00.000000+01:00;372;12300;82;56
2021-03-01T05:15:00.000000+01:00;394;12800;82;55
2021-03-01T05:30:00.000000+01:00;642;21330;82;56
2021-03-01T05:45:00.000000+01:00;479;18510;83;60
2021-03-01T06:00:00.000000+01:00;667;20550;82;54
2021-03-01T06:15:00.000000+01:00;355;12850;82;58
2021-03-01T06:30:00.000000+01:00;751;22090;82;52
2021-03-01T06:45:00.000000+01:00;428;16470;81;59
2021-03-01T07:00:00.000000+01:00;338;12480;82;59
2021-03-01T07:15:00.000000+01:00;730;23110;82;55
2021-03-01T07:30:00.000000+01:00;793;23240;83;53
2021-03-01T07:45:00.000000+01:00;354;12730;82;57
2021-03-01T08:00:00.000000+01:00;901;28400;82;54
2021-03-01T08:15:00.000000+01:00;690;21470;83;55
2021-03-01T08:30:00.000000+01:00;656;23460;82;58
2021-03-01T08:45:00.000000+01:00;457;28590;69;55
2021-03-01T09:00:00.000000+01:00;639;28520;75;56
2021-03-01T09:15:00.000000+01:00;769;28230;80;57
2021-03-01T09:30:00.000000+01:00;723;24810;81;55
2021-03-01T09:45:00.000000+01:00;529;18390;82;57
2021-03-01T10:00:00.000000+01:00;387;12650;82;55
2021-03-01T10:15:00.000000+01:00;702;22460;82;55
2021-03-01T10:30:00.000000+01:00;425;14320;82;56
2021-03-01T10:45:00.000000+01:00;498;16600;82;56
2021-03-01T11:00:00.000000+01:00;381;12400;82;55
2021-03-01T11:15:00.000000+01:00;419;11660;82;51
2021-03-01T11:30:00.000000+01:00;323;12030;82;58
2021-03-01T11:45:00.000000+01:00;308;10830;82;58
2021-03-01T12:00:00.000000+01:00;715;21210;83;53
2021-03-01T12:15:00.000000+01:00;256;8980;82;57
2021-03-01T12:30:00.000000+01:00;289;8850;82;54
2021-03-01T12:45:00.000000+01:00;423;14510;83;57
2021-03-01T13:00:00.000000+01:00;261;8940;83;57
2021-03-01T13:15:00.000000+01:00;352;11440;82;55
2021-03-01T13:30:00.000000+01:00;451;14220;82;55
2021-03-01T13:45:00.000000+01:00;412;14020;82;56
2021-03-01T14:00:00.000000+01:00;336;11840;81;56
2021-03-01T14:15:00.000000+01:00;312;11640;81;58
2021-03-01T14:30:00.000000+01:00;161;14550;66;56
2021-03-01T14:45:00.000000+01:00;238;15860;72;59
2021-03-01T15:00:00.000000+01:00;454;20800;78;59
2021-03-01T15:15:00.000000+01:00;420;18740;79;59
2021-03-01T15:30:00.000000+01:00;310;11470;81;58
2021-03-01T15:45:00.000000+01:00;359;11600;81;54
2021-03-01T16:00:00.000000+01:00;341;12350;81;57
2021-03-01T16:15:00.000000+01:00;247;11280;78;59
2021-03-01T16:30:00.000000+01:00;307;12500;79;57
2021-03-01T16:45:00.000000+01:00;483;22800;75;56
2021-03-01T17:00:00.000000+01:00;521;20670;81;59
2021-03-01T17:15:00.000000+01:00;263;11180;82;61
2021-03-01T17:30:00.000000+01:00;465;17370;82;59
2021-03-01T17:45:00.000000+01:00;464;16790;82;58
2021-03-01T18:00:00.000000+01:00;279;11880;82;61
2021-03-01T18:15:00.000000+01:00;257;10810;82;61
2021-03-01T18:30:00.000000+01:00;382;16010;82;61
2021-03-01T18:45:00.000000+01:00;317;10550;82;56
2021-03-01T19:00:00.000000+01:00;239;8470;82;57
2021-03-01T19:15:00.000000+01:00;322;12210;82;59
2021-03-01T19:30:00.000000+01:00;508;17560;83;57
2021-03-01T19:45:00.000000+01:00;379;15140;82;60
2021-03-01T20:00:00.000000+01:00;351;12750;82;58
2021-03-01T20:15:00.000000+01:00;529;16990;83;55
2021-03-01T20:30:00.000000+01:00;394;14930;82;58
2021-03-01T20:45:00.000000+01:00;372;12700;82;57
2021-03-01T21:00:00.000000+01:00;418;12080;83;52
2021-03-01T21:15:00.000000+01:00;271;11280;82;61
2021-03-01T21:30:00.000000+01:00;385;13190;82;57
2021-03-01T21:45:00.000000+01:00;812;21570;82;49
2021-03-01T22:00:00.000000+01:00;322;13270;82;61
2021-03-01T22:15:00.000000+01:00;483;16910;82;57
2021-03-01T22:30:00.000000+01:00;404;11330;82;51
2021-03-01T22:45:00.000000+01:00;461;12720;82;50
2021-03-01T23:00:00.000000+01:00;487;16620;82;57
2021-03-01T23:15:00.000000+01:00;407;11930;82;52
2021-03-01T23:30:00.000000+01:00;635;17720;83;51
2021-03-01T23:45:00.000000+01:00;364;11770;82;55
2021-03-02T00:00:00.000000+01:00;538;17150;82;55
2021-03-02T00:15:00.000000+01:00;452;12560;82;51
2021-03-02T00:30:00.000000+01:00;333;11990;82;58
2021-03-02T00:45:00.000000+01:00;393;11670;81;52
2021-03-02T01:00:00.000000+01:00;392;12300;82;55
2021-03-02T01:15:00.000000+01:00;303;10520;82;57
2021-03-02T01:30:00.000000+01:00;337;12400;82;58
2021-03-02T01:45:00.000000+01:00;378;12210;82;55
2021-03-02T02:00:00.000000+01:00;813;23570;83;52
2021-03-02T02:15:00.000000+01:00;689;21110;83;54
2021-03-02T02:30:00.000000+01:00;499;18590;82;59
2021-03-02T02:45:00.000000+01:00;326;11940;83;59
2021-03-02T03:00:00.000000+01:00;337;12690;82;59
2021-03-02T03:15:00.000000+01:00;386;11470;82;52
2021-03-02T03:30:00.000000+01:00;482;17180;82;58
2021-03-02T03:45:00.000000+01:00;296;11670;82;60
2021-03-02T04:00:00.000000+01:00;315;11240;82;58
2021-03-02T04:15:00.000000+01:00;676;21150;82;54
2021-03-02T04:30:00.000000+01:00;293;11940;82;61
2021-03-02T04:45:00.000000+01:00;433;13960;82;55
2021-03-02T05:00:00.000000+01:00;655;18830;82;52
2021-03-02T05:15:00.000000+01:00;727;22500;82;54
2021-03-02T05:30:00.000000+01:00;309;11460;82;58
2021-03-02T05:45:00.000000+01:00;494;16460;83;56
2021-03-02T06:00:00.000000+01:00;536;18820;82;57
2021-03-02T06:15:00.000000+01:00;723;23630;82;55
2021-03-02T06:30:00.000000+01:00;325;12510;82;59
2021-03-02T06:45:00.000000+01:00;369;12740;83;57
2021-03-02T07:00:00.000000+01:00;678;21550;82;55
2021-03-02T07:15:00.000000+01:00;759;22420;82;53
2021-03-02T07:30:00.000000+01:00;551;19330;82;58
2021-03-02T07:45:00.000000+01:00;644;22870;82;58
2021-03-02T08:00:00.000000+01:00;469;26610;71;56
2021-03-02T08:15:00.000000+01:00;606;29120;73;55
2021-03-02T08:30:00.000000+01:00;818;29000;80;55
2021-03-02T08:45:00.000000+01:00;761;25790;82;56
2021-03-02T09:00:00.000000+01:00;322;11670;82;58
2021-03-02T09:15:00.000000+01:00;661;21950;82;56
2021-03-02T09:30:00.000000+01:00;497;18400;82;58
2021-03-02T09:45:00.000000+01:00;688;23710;82;57
2021-03-02T10:00:00.000000+01:00;650;21150;82;56
2021-03-02T10:15:00.000000+01:00;395;19740;76;59
2021-03-02T10:30:00.000000+01:00;566;22280;77;55
2021-03-02T10:45:00.000000+01:00;548;22110;77;55
2021-03-02T11:00:00.000000+01:00;451;21450;80;61
2021-03-02T11:15:00.000000+01:00;476;19530;79;58
2021-03-02T11:30:00.000000+01:00;248;12330;79;61
2021-03-02T11:45:00.000000+01:00;167;7720;80;61
2021-03-02T12:00:00.000000+01:00;438;16630;82;59
2021-03-02T12:15:00.000000+01:00;456;16400;82;58
2021-03-02T12:30:00.000000+01:00;324;12790;80;58
2021-03-02T12:45:00.000000+01:00;214;9830;79;60
2021-03-02T13:00:00.000000+01:00;214;11910;75;60
2021-03-02T13:15:00.000000+01:00;261;13820;77;61
2021-03-02T13:30:00.000000+01:00;207;13940;76;63
2021-03-02T13:45:00.000000+01:00;308;12240;78;56
2021-03-02T14:00:00.000000+01:00;427;16110;77;53
2021-03-02T14:15:00.000000+01:00;258;11430;79;59
2021-03-02T14:30:00.000000+01:00;480;18750;77;54
2021-03-02T14:45:00.000000+01:00;305;12290;76;55
2021-03-02T15:00:00.000000+01:00;256;10680;77;56
2021-03-02T15:15:00.000000+01:00;217;10710;77;59
2021-03-02T15:30:00.000000+01:00;280;12620;77;57
2021-03-02T15:45:00.000000+01:00;272;10570;79;57
2021-03-02T16:00:00.000000+01:00;279;15150;77;61
2021-03-02T16:15:00.000000+01:00;269;11750;76;56
2021-03-02T16:30:00.000000+01:00;298;11640;79;56
2021-03-02T16:45:00.000000+01:00;202;10090;76;59
2021-03-02T17:00:00.000000+01:00;226;10760;79;61
2021-03-02T17:15:00.000000+01:00;267;11990;77;58
2021-03-02T17:30:00.000000+01:00;499;19240;77;54
2021-03-02T17:45:00.000000+01:00;315;15210;78;60
2021-03-02T18:00:00.000000+01:00;270;12930;76;58
2021-03-02T18:15:00.000000+01:00;314;14360;78;58
2021-03-02T18:30:00.000000+01:00;235;13980;78;64
2021-03-02T18:45:00.000000+01:00;212;12460;77;62
2021-03-02T19:00:00.000000+01:00;531;20650;76;53
2021-03-02T19:15:00.000000+01:00;331;16950;78;61
2021-03-02T19:30:00.000000+01:00;225;12720;78;63
2021-03-02T19:45:00.000000+01:00;361;19260;77;61
2021-03-02T20:00:00.000000+01:00;248;12250;77;59
2021-03-02T20:15:00.000000+01:00;221;9960;78;59
2021-03-02T20:30:00.000000+01:00;498;23330;75;57
2021-03-02T20:45:00.000000+01:00;318;16080;77;60
2021-03-02T21:00:00.000000+01:00;491;22160;78;58
2021-03-02T21:15:00.000000+01:00;534;24260;75;56
2021-03-02T21:30:00.000000+01:00;490;26040;77;60
2021-03-02T21:45:00.000000+01:00;269;13080;78;60
2021-03-02T22:00:00.000000+01:00;556;25170;77;58
2021-03-02T22:15:00.000000+01:00;413;22790;75;59
2021-03-02T22:30:00.000000+01:00;487;25140;76;59
2021-03-02T22:45:00.000000+01:00;536;23240;79;59
2021-03-02T23:00:00.000000+01:00;280;12280;75;55
2021-03-02T23:15:00.000000+01:00;432;17730;78;57
2021-03-02T23:30:00.000000+01:00;500;23080;77;58
2021-03-02T23:45:00.000000+01:00;263;12370;76;57
2021-03-03T00:00:00.000000+01:00;370;12730;78;53
2021-03-03T00:15:00.000000+01:00;239;12080;74;57
2021-03-03T00:30:00.000000+01:00;474;19400;78;56
2021-03-03T00:45:00.000000+01:00;282;11800;79;58
2021-03-03T01:00:00.000000+01:00;570;22230;77;55
2021-03-03T01:15:00.000000+01:00;227;11500;76;59
2021-03-03T01:30:00.000000+01:00;266;12030;78;58
2021-03-03T01:45:00.000000+01:00;566;21230;75;52
2021-03-03T02:00:00.000000+01:00;519;22010;77;56
2021-03-03T02:15:00.000000+01:00;541;21960;79;58
2021-03-03T02:30:00.000000+01:00;587;21530;75;51
2021-03-03T02:45:00.000000+01:00;501;21770;77;56
2021-03-03T03:00:00.000000+01:00;324;16880;76;60
2021-03-03T03:15:00.000000+01:00;330;14600;79;59
2021-03-03T03:30:00.000000+01:00;505;21220;76;55
2021-03-03T03:45:00.000000+01:00;601;23320;76;53
2021-03-03T04:00:00.000000+01:00;281;12860;77;58
2021-03-03T04:15:00.000000+01:00;614;22070;77;52
2021-03-03T04:30:00.000000+01:00;412;18900;75;56
2021-03-03T04:45:00.000000+01:00;565;23220;76;55
2021-03-03T05:00:00.000000+01:00;441;19680;79;59
2021-03-03T05:15:00.000000+01:00;501;21570;77;56
2021-03-03T05:30:00.000000+01:00;404;20290;75;58
2021-03-03T05:45:00.000000+01:00;555;22530;77;55
2021-03-03T06:00:00.000000+01:00;594;22940;79;57
2021-03-03T06:15:00.000000+01:00;420;21540;74;57
2021-03-03T06:30:00.000000+01:00;562;22040;78;55
2021-03-03T06:45:00.000000+01:00;572;25260;76;56
2021-03-03T07:00:00.000000+01:00;577;23770;78;57
2021-03-03T07:15:00.000000+01:00;536;22220;78;57
2021-03-03T07:30:00.000000+01:00;584;24090;75;54
2021-03-03T07:45:00.000000+01:00;575;27190;75;57
2021-03-03T08:00:00.000000+01:00;619;28910;75;57
2021-03-03T08:15:00.000000+01:00;554;26180;76;57
2021-03-03T08:30:00.000000+01:00;662;27430;78;57
2021-03-03T08:45:00.000000+01:00;536;26600;75;57
2021-03-03T09:00:00.000000+01:00;429;21050;76;59
2021-03-03T09:15:00.000000+01:00;527;24550;78;59
2021-03-03T09:30:00.000000+01:00;529;26030;77;60
2021-03-03T09:45:00.000000+01:00;483;22470;78;59
2021-03-03T10:00:00.000000+01:00;428;22600;75;59
2021-03-03T10:15:00.000000+01:00;473;23810;76;58
2021-03-03T10:30:00.000000+01:00;504;22740;77;58
2021-03-03T10:45:00.000000+01:00;571;21560;78;55
2021-03-03T11:00:00.000000+01:00;585;24640;77;56
2021-03-03T11:15:00.000000+01:00;419;21380;79;62
2021-03-03T11:30:00.000000+01:00;231;15290;77;63
2021-03-03T11:45:00.000000+01:00;280;12530;79;60
2021-03-03T12:00:00.000000+01:00;486;18820;77;54
2021-03-03T12:15:00.000000+01:00;525;21120;76;55
2021-03-03T12:30:00.000000+01:00;487;20660;79;59
2021-03-03T12:45:00.000000+01:00;477;21300;75;56
2021-03-03T13:00:00.000000+01:00;513;21330;76;55
2021-03-03T13:15:00.000000+01:00;476;21990;77;58
2021-03-03T13:30:00.000000+01:00;249;11680;79;60
2021-03-03T13:45:00.000000+01:00;306;16600;77;61
2021-03-03T14:00:00.000000+01:00;455;19390;76;56
2021-03-03T14:15:00.000000+01:00;235;12050;78;61
2021-03-03T14:30:00.000000+01:00;200;11960;76;62
2021-03-03T14:45:00.000000+01:00;295;11930;78;57
2021-03-03T15:00:00.000000+01:00;192;11120;76;61
2021-03-03T15:15:00.000000+01:00;207;11210;80;63
2021-03-03T15:30:00.000000+01:00;339;17030;77;60
2021-03-03T15:45:00.000000+01:00;254;12780;75;58
2021-03-03T16:00:00.000000+01:00;466;19260;79;57
2021-03-03T16:15:00.000000+01:00;201;11880;76;61
2021-03-03T16:30:00.000000+01:00;497;18980;79;56
2021-03-03T16:45:00.000000+01:00;363;21260;75;60
2021-03-03T17:00:00.000000+01:00;437;20860;78;60
2021-03-03T17:15:00.000000+01:00;339;17830;77;60
2021-03-03T17:30:00.000000+01:00;460;21710;77;59
2021-03-03T17:45:00.000000+01:00;352;16450;79;61
2021-03-03T18:00:00.000000+01:00;316;16870;77;61
2021-03-03T18:15:00.000000+01:00;317;20680;76;63
2021-03-03T18:30:00.000000+01:00;376;20550;77;61
2021-03-03T18:45:00.000000+01:00;181;12410;77;64
2021-03-03T19:00:00.000000+01:00;452;20430;78;58
2021-03-03T19:15:00.000000+01:00;312;22180;74;62
2021-03-03T19:30:00.000000+01:00;424;20650;79;61
2021-03-03T19:45:00.000000+01:00;375;20440;76;60
2021-03-03T20:00:00.000000+01:00;446;23810;77;61
2021-03-03T20:15:00.000000+01:00;550;26630;77;59
2021-03-03T20:30:00.000000+01:00;425;20960;78;61
2021-03-03T20:45:00.000000+01:00;395;22430;77;61
2021-03-03T21:00:00.000000+01:00;370;21000;75;60
2021-03-03T21:15:00.000000+01:00;532;21680;79;57
2021-03-03T21:30:00.000000+01:00;421;23040;76;60
2021-03-03T21:45:00.000000+01:00;436;21560;78;60
2021-03-03T22:00:00.000000+01:00;434;22910;76;60
2021-03-03T22:15:00.000000+01:00;383;20610;78;61
2021-03-03T22:30:00.000000+01:00;585;23470;77;56
2021-03-03T22:45:00.000000+01:00;350;17820;77;59
2021-03-03T23:00:00.000000+01:00;426;21260;78;61
2021-03-03T23:15:00.000000+01:00;388;21740;75;59
2021-03-03T23:30:00.000000+01:00;638;23390;77;53
2021-03-03T23:45:00.000000+01:00;252;11870;78;60
2021-03-04T00:00:00.000000+01:00;495;21620;78;58
2021-03-04T00:15:00.000000+01:00;475;22060;76;58
2021-03-04T00:30:00.000000+01:00;240;12640;77;60
2021-03-04T00:45:00.000000+01:00;258;11720;78;58
2021-03-04T01:00:00.000000+01:00;229;11820;76;59
2021-03-04T01:15:00.000000+01:00;487;19850;76;55
2021-03-04T01:30:00.000000+01:00;433;20330;79;60
2021-03-04T01:45:00.000000+01:00;252;13260;77;60
2021-03-04T02:00:00.000000+01:00;338;17870;75;59
2021-03-04T02:15:00.000000+01:00;442;20060;79;60
2021-03-04T02:30:00.000000+01:00;419;17900;75;55
2021-03-04T02:45:00.000000+01:00;590;23510;78;56
2021-03-04T03:00:00.000000+01:00;455;21860;76;58
2021-03-04T03:15:00.000000+01:00;233;12120;80;63
2021-03-04T03:30:00.000000+01:00;324;12680;76;54
2021-03-04T03:45:00.000000+01:00;310;13950;78;58
2021-03-04T04:00:00.000000+01:00;428;19770;76;57
2021-03-04T04:15:00.000000+01:00;301;12570;78;57
2021-03-04T04:30:00.000000+01:00;511;20010;76;54
2021-03-04T04:45:00.000000+01:00;589;25650;75;55
2021-03-04T05:00:00.000000+01:00;400;19680;76;58
2021-03-04T05:15:00.000000+01:00;493;20640;78;57
2021-03-04T05:30:00.000000+01:00;538;23150;74;54
2021-03-04T05:45:00.000000+01:00;471;22040;77;58
2021-03-04T06:00:00.000000+01:00;445;19400;77;57
2021-03-04T06:15:00.000000+01:00;573;21000;78;54
2021-03-04T06:30:00.000000+01:00;391;18840;75;56
2021-03-04T06:45:00.000000+01:00;630;25150;77;55
2021-03-04T07:00:00.000000+01:00;423;24160;75;60
2021-03-04T07:15:00.000000+01:00;485;21590;79;59
2021-03-04T07:30:00.000000+01:00;424;20360;74;56
2021-03-04T07:45:00.000000+01:00;627;27210;75;55
2021-03-04T08:00:00.000000+01:00;461;22460;77;59
2021-03-04T08:15:00.000000+01:00;526;23730;78;59
2021-03-04T08:30:00.000000+01:00;516;25910;75;57
2021-03-04T08:45:00.000000+01:00;496;25320;76;59
2021-03-04T09:00:00.000000+01:00;562;24410;76;56
2021-03-04T09:15:00.000000+01:00;658;27230;77;56
2021-03-04T09:30:00.000000+01:00;547;23590;79;59
2021-03-04T09:45:00.000000+01:00;586;25740;75;55
2021-03-04T10:00:00.000000+01:00;395;21800;76;60
2021-03-04T10:15:00.000000+01:00;443;19400;79;59
2021-03-04T10:30:00.000000+01:00;585;25850;76;56
2021-03-04T10:45:00.000000+01:00;371;20020;76;60
2021-03-04T11:00:00.000000+01:00;467;20650;78;58
2021-03-04T11:15:00.000000+01:00;392;20760;75;58
2021-03-04T11:30:00.000000+01:00;463;25940;76;60
2021-03-04T11:45:00.000000+01:00;412;18570;78;59
2021-03-04T12:00:00.000000+01:00;518;22180;77;57
2021-03-04T12:15:00.000000+01:00;662;23860;75;51
2021-03-04T12:30:00.000000+01:00;526;26910;75;58
2021-03-04T12:45:00.000000+01:00;465;20960;77;58
2021-03-04T13:00:00.000000+01:00;227;11300;79;61
2021-03-04T13:15:00.000000+01:00;471;20630;76;56
2021-03-04T13:30:00.000000+01:00;344;17890;77;60
2021-03-04T13:45:00.000000+01:00;266;13780;78;61
2021-03-04T14:00:00.000000+01:00;304;12900;76;56
2021-03-04T14:15:00.000000+01:00;478;25130;76;59
2021-03-04T14:30:00.000000+01:00;343;18540;78;62
2021-03-04T14:45:00.000000+01:00;359;19490;77;61
2021-03-04T15:00:00.000000+01:00;148;8810;76;61
2021-03-04T15:15:00.000000+01:00;372;21230;78;63
2021-03-04T15:30:00.000000+01:00;436;22690;75;58
2021-03-04T15:45:00.000000+01:00;234;11970;79;62
2021-03-04T16:00:00.000000+01:00;386;18400;76;58
2021-03-04T16:15:00.000000+01:00;240;11210;78;59
2021-03-04T16:30:00.000000+01:00;309;17900;77;61
2021-03-04T16:45:00.000000+01:00;231;13890;79;64
2021-03-04T17:00:00.000000+01:00;196;11720;78;63
2021-03-04T17:15:00.000000+01:00;325;16730;76;59
2021-03-04T17:30:00.000000+01:00;377;18110;79;60
2021-03-04T17:45:00.000000+01:00;348;20390;76;61
2021-03-04T18:00:00.000000+01:00;190;11410;79;65
2021-03-04T18:15:00.000000+01:00;305;14540;77;59
2021-03-04T18:30:00.000000+01:00;520;21050;76;54
2021-03-04T18:45:00.000000+01:00;278;16760;78;64
2021-03-04T19:00:00.000000+01:00;240;12690;78;61
2021-03-04T19:15:00.000000+01:00;497;21170;75;55
2021-03-04T19:30:00.000000+01:00;461;22240;77;59
2021-03-04T19:45:00.000000+01:00;373;16950;78;59
2021-03-04T20:00:00.000000+01:00;373;20280;77;61
2021-03-04T20:15:00.000000+01:00;506;24270;75;57
2021-03-04T20:30:00.000000+01:00;511;25360;77;59
2021-03-04T20:45:00.000000+01:00;414;21170;78;61
2021-03-04T21:00:00.000000+01:00;190;12350;76;63
2021-03-04T21:15:00.000000+01:00;491;22770;75;56
2021-03-04T21:30:00.000000+01:00;437;20530;78;60
2021-03-04T21:45:00.000000+01:00;370;18800;77;59
2021-03-04T22:00:00.000000+01:00;308;14120;78;59
2021-03-04T22:15:00.000000+01:00;526;21940;77;56
2021-03-04T22:30:00.000000+01:00;385;20900;76;60
2021-03-04T22:45:00.000000+01:00;238;12130;78;61
2021-03-04T23:00:00.000000+01:00;495;22460;77;57
2021-03-04T23:15:00.000000+01:00;467;19340;75;54
2021-03-04T23:30:00.000000+01:00;361;18540;79;62
2021-03-04T23:45:00.000000+01:00;219;14880;77;64
2021-03-05T00:00:00.000000+01:00;189;12600;76;63
2021-03-05T00:15:00.000000+01:00;443;20810;77;58
2021-03-05T00:30:00.000000+01:00;326;16620;79;62
2021-03-05T00:45:00.000000+01:00;364;17680;77;59
2021-03-05T01:00:00.000000+01:00;493;23120;76;57
2021-03-05T01:15:00.000000+01:00;285;15160;78;61
2021-03-05T01:30:00.000000+01:00;207;12320;78;63
2021-03-05T01:45:00.000000+01:00;256;12930;76;58
2021-03-05T02:00:00.000000+01:00;446;22300;76;59
2021-03-05T02:15:00.000000+01:00;233;11430;80;62
2021-03-05T02:30:00.000000+01:00;268;12170;77;58
2021-03-05T02:45:00.000000+01:00;514;23040;76;57
2021-03-05T03:00:00.000000+01:00;417;21610;75;58
2021-03-05T03:15:00.000000+01:00;252;10800;79;59
2021-03-05T03:30:00.000000+01:00;532;22430;76;55
2021-03-05T03:45:00.000000+01:00;202;11510;77;62
2021-03-05T04:00:00.000000+01:00;215;11610;77;61
2021-03-05T04:15:00.000000+01:00;413;17240;77;56
2021-03-05T04:30:00.000000+01:00;679;23270;76;50
2021-03-05T04:45:00.000000+01:00;303;15710;75;58
2021-03-05T05:00:00.000000+01:00;470;20460;78;58
2021-03-05T05:15:00.000000+01:00;295;12380;75;54
2021-03-05T05:30:00.000000+01:00;659;23540;77;53
2021-03-05T05:45:00.000000+01:00;360;18650;77;60
2021-03-05T06:00:00.000000+01:00;264;11880;77;58
2021-03-05T06:15:00.000000+01:00;559;20540;75;52
2021-03-05T06:30:00.000000+01:00;471;24720;74;57
2021-03-05T06:45:00.000000+01:00;373;17920;77;59
2021-03-05T07:00:00.000000+01:00;565;21700;76;54
2021-03-05T07:15:00.000000+01:00;652;26970;75;54
2021-03-05T07:30:00.000000+01:00;545;27000;74;56
2021-03-05T07:45:00.000000+01:00;499;21690;77;56
2021-03-05T08:00:00.000000+01:00;507;19860;78;56
2021-03-05T08:15:00.000000+01:00;648;26960;75;54
2021-03-05T08:30:00.000000+01:00;509;27760;75;59
2021-03-05T08:45:00.000000+01:00;486;26190;76;60
2021-03-05T09:00:00.000000+01:00;544;24290;78;58
2021-03-05T09:15:00.000000+01:00;576;27280;77;59
2021-03-05T09:30:00.000000+01:00;560;24670;78;58
2021-03-05T09:45:00.000000+01:00;405;23350;75;60
2021-03-05T10:00:00.000000+01:00;592;26480;77;57
2021-03-05T10:15:00.000000+01:00;565;28040;76;58
2021-03-05T10:30:00.000000+01:00;667;27350;77;56
2021-03-05T10:45:00.000000+01:00;613;25910;77;56
2021-03-05T11:00:00.000000+01:00;616;25150;77;56
2021-03-05T11:15:00.000000+01:00;610;24670;78;56
2021-03-05T11:30:00.000000+01:00;435;23930;75;59
2021-03-05T11:45:00.000000+01:00;574;27290;77;58
2021-03-05T12:00:00.000000+01:00;578;26830;76;57
2021-03-05T12:15:00.000000+01:00;595;27730;77;58
2021-03-05T12:30:00.000000+01:00;646;27710;78;58
2021-03-05T12:45:00.000000+01:00;604;26890;77;57
2021-03-05T13:00:00.000000+01:00;587;25790;77;57
2021-03-05T13:15:00.000000+01:00;631;27930;78;58
2021-03-05T13:30:00.000000+01:00;616;27030;78;58
2021-03-05T13:45:00.000000+01:00;599;26550;77;58
2021-03-05T14:00:00.000000+01:00;581;27230;77;58
2021-03-05T14:15:00.000000+01:00;444;25890;75;60
2021-03-05T14:30:00.000000+01:00;516;25080;77;59
2021-03-05T14:45:00.000000+01:00;498;26240;77;60
2021-03-05T15:00:00.000000+01:00;508;24800;78;60
2021-03-05T15:15:00.000000+01:00;479;20530;81;61
2021-03-05T15:30:00.000000+01:00;707;24180;82;56
2021-03-05T15:45:00.000000+01:00;497;22490;80;60
2021-03-05T16:00:00.000000+01:00;493;20940;82;62
2021-03-05T16:15:00.000000+01:00;532;20250;82;59
2021-03-05T16:30:00.000000+01:00;803;26880;82;56
2021-03-05T16:45:00.000000+01:00;501;19800;82;60
2021-03-05T17:00:00.000000+01:00;589;23040;82;60
2021-03-05T17:15:00.000000+01:00;535;21660;82;61
